,lepton_pt,MET,MT,Mll
502,89252.8628615,127080.47302,314067.68575,32149.8171472
503,151938.862652,41652.2287985,334565.390012,32149.8171472
504,111272.755954,91234.3844491,214820.9031,50501.5037875
505,37627.0490547,34525.1219771,107020.267685,27972.6105736
506,14494.4890155,158752.646299,230662.58404,31830.3800522
507,15549.3961213,144766.661598,211317.625255,12585.9961018
508,35600.3065268,100852.270527,207488.70126,51206.3967157
509,11001.4771923,45800.5481408,101906.882554,38874.6809428
510,55553.6247541,56412.5957808,216150.37505,115239.788621
511,85952.9004505,131337.843949,296542.442282,115239.788621
512,145933.999643,129693.836747,538802.351027,157259.261142
513,48041.1231692,348144.011027,477618.790958,42606.0741346
514,97192.8420211,124003.708198,518867.750665,42606.0741346
515,88705.3907707,200068.907675,647304.421977,155609.147065
516,46988.2248576,167435.693893,271993.046737,155609.147065
517,147235.062958,338436.392158,514709.023646,33843.869992
518,74622.1125809,95799.3570234,189327.131539,52202.3008265
519,25700.0607297,119790.810813,492059.963645,36686.2617606
520,76912.7211539,42608.2257668,202174.595873,36686.2617606
521,28366.8290434,154261.447928,193949.334854,16146.0571034
522,48178.3343209,101220.298301,223108.734908,16146.0571034
523,21813.9989913,191252.17825,363176.06024,64834.0919752
524,15074.7611088,63487.1728287,131272.768042,31446.6659382
525,53605.1566761,301868.009016,424454.703718,31446.6659382
526,6645.25348286,294772.568573,319836.066576,11232.344402
527,88968.7312979,238795.845726,461809.775535,11232.344402
528,67758.6636382,202163.29971,362844.462524,11232.344402
529,42558.7897288,139522.276872,220978.341099,43668.6199078
530,175331.529174,78795.7832094,424377.419122,43668.6199078
531,60674.9240998,75975.6783747,210437.209799,43668.6199078
532,123613.115615,230789.076104,421871.4669,43668.6199078
533,26702.6769547,375068.596054,443139.999827,28633.5757347
534,125397.02807,271489.885166,647900.538998,28633.5757347
535,67925.4512547,191835.894648,304866.829434,82389.3918957
536,66576.7361337,165999.985001,247481.866004,11905.7142837
537,72254.7661017,78251.7982567,182227.083144,26299.7858673
538,49709.4127371,18603.5483972,101107.796925,20205.1396568
539,87811.6165416,157227.125783,255338.275605,21036.087656
540,146893.982061,254577.514717,465811.859097,53944.3483994
541,123869.755999,95713.235797,268363.392697,53944.3483994
542,79909.6619921,171081.273594,307805.382607,53944.3483994
543,37936.9186818,287067.946866,366554.235753,57192.9647207
544,31322.4252151,145222.843543,227135.819859,57192.9647207
545,118523.148418,124066.531371,256259.859327,7749.83785627
546,68470.2040681,73047.7389965,176392.426818,46782.2896139
547,19297.1285649,431146.133017,814078.550373,46782.2896139
548,75937.004583,150138.544898,295533.583024,45118.9197129
549,92109.4807067,663880.21774,849998.298649,45118.9197129
550,116202.685236,113733.107959,303689.899976,38597.474856
551,123119.914201,98497.5976939,331722.9987,38597.474856
552,144330.743449,172377.640892,335466.96943,39807.9188652
553,139285.907204,47418.7258512,244538.988229,39807.9188652
554,31077.2406055,256965.566149,456585.603609,69893.489183
555,103230.931351,180891.117868,299803.56765,33717.5751542
556,42234.728593,55209.1845545,165711.643839,39020.3261304
557,30048.0206285,334651.97751,440426.303924,39020.3261304
558,100928.561703,233839.395095,391963.303755,81525.105663
559,169265.554338,69386.1131948,433922.394244,81525.105663
560,51297.2054824,95311.6477023,171634.834863,32848.6830994
561,95957.2149411,49227.1035735,199970.262639,37400.2399843
562,34875.8573386,151721.912149,311061.175853,37400.2399843
563,18438.8418736,74257.2164334,152385.788833,37400.2399843
564,97689.6273974,80798.7463324,207453.092596,37400.2399843
565,32402.5552722,262356.358014,384302.796907,37400.2399843
566,89354.6199838,246036.777675,596928.06924,77560.3798674
567,133280.845926,113595.228368,299832.907141,13749.0369882
568,62271.9813536,256905.026614,399658.252657,42334.7164208
569,203000.903817,145317.636739,374513.100101,24686.5018408
570,235864.088057,308726.844178,579466.901302,24686.5018408
571,56492.4330995,212770.848486,370772.011254,33915.248944
572,97258.5351865,156374.89125,290201.379375,40764.0187648
573,69792.6677574,38445.21342,150236.43122,21885.4526542
574,104420.689341,188908.322101,321717.310832,21566.1887677
575,87007.3770002,121895.441244,234289.179116,31221.5553199
576,87095.5973595,108950.807292,280370.00089,31221.5553199
577,84168.0199026,36104.7740746,201985.85271,31221.5553199
578,113167.298506,151652.849838,334744.967148,31221.5553199
579,41656.7630154,38435.7852714,110337.460105,31221.5553199
580,16356.8696498,92551.720483,237636.440411,31221.5553199
581,95707.9969483,191616.844474,374746.872198,31221.5553199
582,15607.2580798,291796.191395,442097.807906,29766.6476269
583,87885.2331613,95676.4300584,327772.301408,83390.8132722
584,222636.424192,34968.9181555,311651.4896,42830.7984194
585,61616.7502666,54820.6857204,135807.840633,29688.3563885
586,143188.164833,223349.15895,540214.84837,29688.3563885
587,59344.5229467,140393.540546,344741.52012,29688.3563885
588,11500.1223605,144276.586706,245272.621691,35113.1266421
589,222047.430185,312260.81728,695125.803367,35113.1266421
590,37123.9267562,245762.292247,361263.463816,34874.2819851
591,54375.3760099,244101.267061,586311.652339,34874.2819851
592,91253.7832356,197169.765282,335324.668391,77135.8661347
593,67845.4756226,88020.5545174,190302.047565,60516.4274706
594,53836.9370057,190004.910384,262818.528462,20607.0528425
595,126021.166922,72873.3288047,345501.294277,20607.0528425
596,14390.4984622,361676.246505,419486.396076,20607.0528425
597,67897.8195702,62712.0151667,197544.891123,69802.1944747
598,96071.1266318,145409.017308,407008.359989,69802.1944747
599,25450.9861341,33536.9486176,155862.270281,69802.1944747
600,60912.2419529,389537.905473,521591.225448,69802.1944747
601,119256.160388,126074.500452,445468.676586,69802.1944747
602,132872.412575,120989.022094,261358.879943,30452.3558624
603,40955.065252,143680.533721,211228.712137,1927.10498127
604,49088.1210233,111474.658265,305791.843136,28292.1670862
605,38877.3536734,84663.1674872,151881.846874,39542.5370356
606,65286.5271039,152323.422656,330655.961317,39542.5370356
607,73482.0330643,69088.9579589,203463.743198,39542.5370356
608,105960.289853,125061.600479,295601.922855,90269.4376949
609,38503.9597921,184956.877151,342856.780193,37955.5606955
610,60590.5492197,39174.1450818,174000.361998,29714.5495061
611,15093.4522965,113785.268233,165583.512194,29714.5495061
612,71052.2414247,60811.9620888,161458.844021,29714.5495061
613,23957.7761745,172637.978608,290729.290077,62936.2977859
614,12979.5880165,172601.517607,224829.076561,35930.9416958
615,54434.3701773,69617.2369295,139227.303149,35930.9416958
616,18926.3487649,94493.2388766,144327.34265,35477.3846097
617,57937.1423546,255712.631636,478533.079989,35477.3846097
618,40935.8493037,98992.188255,207691.148499,54652.4486995
619,76642.1532587,172420.379447,308027.056564,99670.7475754
620,36929.025975,94192.1016591,210436.610525,99670.7475754
621,91370.3620173,243850.476308,449772.207075,99670.7475754
622,37855.132903,85566.4956364,149434.008834,41084.6036153
623,190175.464394,195186.460998,539297.229332,179317.409568
624,125864.302336,87186.1762816,225600.476362,38229.3312407
625,13621.4944984,112008.606163,199034.562548,42007.88402
626,100730.473282,310942.37035,672622.087032,26427.3762073
627,140616.786151,117988.59686,270472.512233,26427.3762073
628,64260.0471355,90617.5944207,272134.299831,167387.460241
629,70098.734804,83918.8011656,241252.889297,28811.5469957
630,48687.6271073,67035.6189742,154200.794699,28811.5469957
631,18873.4804268,41034.2210483,75772.4760418,20630.377299
632,53074.2904181,29176.4876202,127274.698788,66553.9367806
633,52524.1111911,127772.530781,265166.879034,66553.9367806
634,94712.3895942,203489.996605,448495.835201,66553.9367806
635,129536.883041,702521.888619,902180.601404,29386.345727
636,4116.01407346,339580.235395,395782.047861,15912.834271
637,8580.44656828,110223.580756,149213.720041,28415.2595219
638,71049.4461909,452729.119842,585182.549222,44312.0668854
639,17865.736404,262127.468706,316529.443099,34335.4491652
640,27875.8363425,43468.3284403,132861.126758,34335.4491652
641,85505.1261435,36810.1922402,164682.126366,36438.9524206
642,29475.9239818,147044.332597,425703.040127,36438.9524206
643,92126.9553541,120404.982029,251285.691966,36438.9524206
644,155966.388161,121559.334412,395128.091705,25973.6858067
645,83768.9135892,83770.6377464,212724.270593,25973.6858067
646,115293.707314,442428.965255,597673.120563,31035.801942
647,141208.915241,74797.6505491,233315.510774,31035.801942
648,13866.4434464,160362.450559,208349.536336,24940.6962053
649,29766.5472337,338135.624302,465168.074966,43605.6361452
650,69619.2017242,59275.1557043,185582.492504,28375.0804059
651,50000.6444641,121827.661761,205572.72489,36756.5731773
652,69983.8061344,87719.263588,176221.10105,33869.4404233
653,85640.4938206,184182.935645,453634.168179,33869.4404233
654,30406.8317726,33372.0516224,132103.804155,33869.4404233
655,43052.490738,198584.731047,335903.559929,38062.0984291
656,131472.850509,265385.760208,619956.453348,38062.0984291
657,66488.4256631,68752.8424654,179693.792316,38062.0984291
658,42677.1840006,78936.5426865,161430.109722,38062.0984291
659,108133.109898,112797.056762,278041.392665,38062.0984291
660,75372.2713533,284127.966972,381589.265021,38062.0984291
661,140925.642829,41526.1244506,201358.766387,31008.6473587
662,66923.0896188,364277.003389,456112.948609,31008.6473587
663,101569.35745,121765.743313,349708.519554,31008.6473587
664,145144.573454,101063.205839,307557.242787,31008.6473587
665,23352.8440707,246165.71403,389212.197808,72764.4747365
666,104197.23976,59617.9405084,198954.171029,72764.4747365
667,42269.1584673,110458.2476,496111.102265,277030.666521
668,78041.9801255,60146.835402,203109.889653,277030.666521
669,30380.3722046,149527.547694,210585.943463,33718.3142022
670,61833.5890604,78968.1923294,210500.901446,33718.3142022
671,50280.8600419,79131.1467223,200357.62006,39153.3556555
672,139544.449818,155533.559201,333565.020697,14724.2446306
673,52712.7676223,201512.862535,370242.633065,14724.2446306
674,48952.6454968,138279.215595,227243.915124,35736.6043881
675,19623.406075,499434.685279,636864.080312,78896.3964339
676,65075.7442106,288486.825503,447268.811053,46560.4624607
677,150801.537129,230984.821842,487345.441804,46560.4624607
678,40912.3889167,46564.4914027,121487.488581,46560.4624607
679,55747.2317721,91898.3335048,181039.772993,20235.7752825
680,116901.636486,207820.383061,441865.386653,30910.8465406
681,70698.1995895,101731.485123,367765.557255,6991.19958305
682,130888.503184,187186.654629,529378.273554,6991.19958305
683,56607.267412,59398.8810258,158666.222736,26316.2845501
684,57837.524845,299124.517585,445017.807733,30635.1739157
685,68803.3642708,356957.017944,489871.068189,30635.1739157
686,20123.3320469,153194.882116,226849.635726,32815.7189345
687,88542.2422966,55234.6898262,209463.920292,34376.4334525
688,126131.678075,148464.689711,342985.386143,34376.4334525
689,200700.246737,342047.842598,616852.656049,37687.5384305
690,50958.4541482,342735.335703,441846.879751,37687.5384305
691,32852.8830216,33357.8698643,155850.341898,84366.4831471
692,104567.228502,132607.084053,476943.467592,84366.4831471
693,19670.6161942,127421.076284,206329.432977,35814.0876795
694,125533.909528,151232.982909,628464.83336,35814.0876795
695,140195.176945,173009.032145,328843.865793,35814.0876795
696,142970.009881,57897.7823568,270151.600016,22522.5532788
697,33815.0856538,235505.175791,359061.189408,82123.4052318
698,51587.8821132,79168.8557354,248956.506088,82123.4052318
699,103732.420281,40336.3973689,213730.417893,99533.3739904
700,65502.7373621,64389.4368743,309915.086709,99533.3739904
701,52446.9161163,97593.9778899,160863.949369,24897.4621005
702,139263.608087,48422.8219029,229437.450409,88516.6380449
703,45921.3842382,125599.8015,201346.451276,43662.7677681
704,26637.5213208,624624.109453,756667.462927,44642.157177
705,75248.5562732,76785.6898033,196899.499916,32435.1277146
706,39101.2648309,57206.4866377,124092.7726,49033.7803782
707,70975.8536646,209473.320615,386097.893421,49033.7803782
708,64016.3693317,159752.847619,246599.884391,34286.2401836
709,89838.8035928,87667.1909237,281120.818889,34286.2401836
710,14013.7860835,30651.3795338,131575.639924,53414.9894824
711,34673.0005956,185701.179614,258526.493421,32459.7640316
712,72686.1495076,163836.302178,286957.252164,21630.1008727
713,69978.9357583,78979.3332035,167272.540453,21630.1008727
714,48910.9946605,4025.36813005,100747.754268,21630.1008727
715,173404.232823,60985.8989781,365020.778048,21630.1008727
716,15026.5140404,92079.5290123,168924.91005,67771.4618
717,86111.5789368,386530.361078,507751.307412,11436.4304499
718,105349.022357,49196.8479825,300515.772139,11436.4304499
719,47352.2944012,94940.6107658,464579.167175,11436.4304499
720,112810.819081,99790.5703351,260908.646011,30719.8862701
721,73207.6898764,107270.571922,268009.978079,30719.8862701
722,38854.1739884,128118.676335,249560.0375,30719.8862701
723,63771.0879337,174628.45907,267786.2925,26678.5071816
724,80964.4778925,85273.9722036,228921.804127,45680.4642452
725,14935.9742966,637583.45907,732023.16078,30943.0079407
726,48591.082978,302692.425111,380673.416446,24153.9980307
727,45485.9473828,149491.006368,310958.143791,24153.9980307
728,127529.211894,37097.0759993,216669.885968,106963.144858
729,86369.6252396,95644.8272605,254235.69104,106963.144858
730,75226.2790092,139127.185292,252414.28777,57607.1982958
731,18934.1587307,222621.225217,349952.60533,82299.9460128
732,134350.601625,223322.530835,418001.790692,82299.9460128
733,69942.3048575,126574.471807,215313.830824,82299.9460128
734,132351.513209,26238.3664547,177200.108189,35530.3492361
735,62407.6852275,194563.681341,286889.854536,22736.1648049
736,30736.8432043,116615.545766,188375.152048,22736.1648049
737,123892.430965,388643.171505,863149.774889,22736.1648049
738,156452.179687,238693.042439,504034.473178,20850.9454627
739,85873.8134167,139688.637992,352368.054234,20850.9454627
740,41231.0999835,71051.7477324,129081.877056,26880.9146447
741,33129.0218759,57942.4286366,188209.343821,91774.9650333
742,126210.641144,136550.316971,367933.542122,91774.9650333
743,149208.626522,86398.3520703,286475.674004,7997.19913323
744,21719.7617512,66858.8742576,153477.132513,7997.19913323
745,11952.8756429,78557.4344901,278798.568239,7997.19913323
746,210386.809496,184321.558438,521259.501304,31776.5350087
747,29797.8686799,226112.878264,289159.183348,31776.5350087
748,120099.185743,127689.714704,292297.953265,49161.6503419
749,79178.3592893,105565.433569,738986.304346,49161.6503419
750,71112.72375,137918.965892,352368.992467,49161.6503419
751,79913.2128992,51055.2794192,163286.385877,36014.382071
752,63406.2147344,320044.810116,433199.070206,36014.382071
753,93039.8038307,176804.627858,309078.543827,36014.382071
754,30241.9469185,48177.4486292,116280.898733,33359.2415795
755,81444.313426,197274.212084,304430.561508,24797.6732135
756,90821.7211931,254796.662528,392220.649298,24797.6732135
